City;ID;ICAO Code;IATA Code;Type;Airport Name;Latitude (Degrees);Longitude (Degrees);Continent;Local_code
Aguazul;40687;SK-107;--;small_airport;Maríaangélica Airport;5.054167;-72.445278;SA;AGU
Águeda;315657;PT-0026;--;small_airport;Aerodromo Municipal de Agueda;40.548704;-8.40548;EU;--
Aguila;9091;26AZ;--;small_airport;Flying Dare's Ranch Airport;34.01200104;-113.2030029;NA;26AZ
Aguila;9138;27AZ;--;small_airport;Eagle Roost Airpark;33.91949844;-113.1669998;NA;27AZ
Aguila;9189;28AZ;--;small_airport;Sampley's Airport;33.92279816;-113.1809998;NA;28AZ
Aguililla;319698;MX-0263;--;small_airport;Aerosam Airport;18.98022;-102.71668;NA;BAG
Aguililla;319699;MX-0264;--;small_airport;Aguililla Airport;18.742388;-102.801245;NA;AGI
Aguililla;330978;MX-1039;--;small_airport;Tototan Airstrip;18.367495;-102.772036;NA;TTO
Aguni;30621;RORA;AGJ;small_airport;Aguni Airport;26.59250069;127.2409973;AS;--
Ahe Atoll;4997;NTHE;AHE;medium_airport;Ahe Airport;-14.42809963;-146.2570038;OC;--
Ahlhorn;319948;EDHA;--;small_airport;Ahlhorn;52.888333;8.233333;EU;--
Ahmed Al Jaber AB;32108;OKAJ;XIJ;medium_airport;Ahmed Al Jaber Air Base;28.93479919;47.79190063;AS;--
Ahmedabad;26431;VAAH;AMD;medium_airport;Sardar Vallabhbhai Patel International Airport;23.07719994;72.63469696;AS;--
Ahome;316367;MX-0088;--;small_airport;Santa Paula Airport;25.8466;-108.9707;NA;PAU
Ahome;317964;MX-0135;--;small_airport;Transpacifico Airfield;25.7982;-108.9527;NA;TRP
Ahome;321649;MX-0332;--;small_airport;Pista Aerea Agricola Mayacoba;25.933889;-109.210556;NA;PMY
Ahome;325176;MX-0564;--;small_airport;El Carrizo Ahome Airport;26.280556;-109.058332;NA;CRH
Ahome;329406;MX-0876;--;small_airport;Guayparime II Airport;25.7426;-108.957343;NA;GYE
Ahome;329519;MX-0901;--;small_airport;Farallon Airport;25.736639;-108.927861;NA;FRL
Ahome;330229;MX-0974;--;small_airport;Rodríguez Airport;26.317875;-109.029528;NA;RZZ
Ahome;332075;MX-1098;--;small_airport;Nuevo Santa Rosa Airport;25.805825;-108.934456;NA;NSR
Ahoskie;7953;15NC;--;small_airport;Dragonfly Field;36.23970032;-76.97389984;NA;15NC
Ahoskie;19311;KASJ;--;small_airport;Tri County Airport;36.29750061;-77.17089844;NA;ASJ
Ähtäri;317995;FI-0004;--;small_airport;Ähtärin kevytlentopaikka;62.5134421;24.0682821;EU;--
Ahuas;30625;MHAH;AHS;small_airport;Ahuas Airport;15.4722;-84.352203;NA;--
Ahumada;327985;MX-0696;--;small_airport;El Burro Airport;30.547444;-106.164028;NA;CAB
Ahwaz;5137;OIAW;AWZ;medium_airport;Ahwaz Airport;31.33740044;48.76200104;AS;--
Ai-Ais;315385;FYAA;AIW;small_airport;Ai-Ais Airport;-27.995;17.5966;AF;--
Aiambak;301654;AIH;AIH;small_airport;Aiambak Airport;-7.342777778;141.2675;OC;AMB
Aichach;308153;DE-0039;--;small_airport;Aichach Glider Field;48.471798;11.134349;EU;--
Aideralma;311870;ID-0171;--;small_airport;Aideralma Airstrip;-4.3341;137.8316;AS;--
Aidone;298723;IT-0019;--;small_airport;Campo di Volo Cugno;37.43239212;14.61524963;EU;--
Aigen im Ennstal;29480;LOXA;--;small_airport;Aigen im Ennstal;47.537778;14.138889;EU;--
Aiken;11708;4SC7;--;small_airport;Wexford Landing Airport;33.57830048;-81.51170349;NA;4SC7
Aiken;329592;92SC;--;small_airport;Mack's Patch-Derrick Field;33.52135;-81.578361;NA;92SC
Aiken;19261;KAIK;AIK;small_airport;Aiken Regional Airport;33.649399;-81.684998;NA;AIK
Aiken;333101;US-1179;--;small_airport;Polecat Aerodrome;33.53771;-81.599107;NA;SC67
Ailertchen;28493;EDGA;--;small_airport;Ailertchen Airport;50.59305573;7.945000172;EU;--
Ailinglapalap Atoll;35202;MH-JAT;JAT;small_airport;Jabot Airport;7.749774756;168.9778376;OC;--
Ailinglapalap Atoll;35203;MH-JEJ;JEJ;small_airport;Jeh Airport;7.565350056;168.9620056;OC;JEJ
Ailuk Island;35201;MH-AIM;AIM;small_airport;Ailuk Airport;10.21679974;169.9830017;OC;--
Aima Ata;41853;UAAR;BXJ;small_airport;Boralday Airport;43.3526001;76.88369751;AS;--
Ainsa;321361;ES-0145;--;small_airport;Aeródromo Coscojuela de Sobrarbe;42.3487;0.18613;EU;--
Ainsworth;19286;KANW;ANW;small_airport;Ainsworth Regional Airport;42.579201;-99.992995;NA;ANW
Aiome;46170;AIE;AIE;small_airport;Aiome Airport;-5.145699978;144.7307003;OC;AIO
Aioun El Atrouss;3130;GQNA;AEO;small_airport;Aioun el Atrouss Airport;16.7112999;-9.637880325;AF;--
Aipe;40926;SK-239;--;small_airport;La Manga Airport;3.246944;-75.246111;SA;AIH
Airdrie;848;CEF4;--;small_airport;Airdrie Airport;51.26390076;-113.9339981;NA;CEF4
Aire-sur-Adour;4091;LFDA;--;small_airport;Aire-sur-l'Adour Airport;43.70940018;-0.245278001;EU;--
Aishalton;30624;SYAH;AHL;small_airport;Aishalton Airport;2.486530066;-59.31340027;SA;--
Aitape;301672;ATP;ATP;small_airport;Aitape Airport;-3.143611111;142.3468056;OC;APE
Aitape;30657;PG-ATP;TAJ;small_airport;Tadji Airport;-3.198191804;142.4309635;OC;TAD
Aitbuzum;41875;KZ-0023;--;small_airport;Aitbuzum East Airport;41.09629822;68.68250275;AS;--
Aitkin;19263;KAIT;--;small_airport;Aitkin Municipal Steve Kurtz Field;46.54840088;-93.67680359;NA;AIT
Aitutaki;4957;NCAI;AIT;small_airport;Aitutaki Airport;-18.83090019;-159.7640076;OC;--
Aix en Provence;4149;LFMA;--;small_airport;Aérodrome d'Aix - Les Milles;43.5056;5.36778;EU;--
Aiyura Valley;301673;AYU;AYU;small_airport;Aiyura Airport;-6.338055556;145.9041667;OC;AYU
Aizawl;26510;VELP;AJL;medium_airport;Lengpui Airport;23.84059906;92.61969757;AS;--
Ajaccio;4126;LFKJ;AJA;medium_airport;Ajaccio-Napoléon Bonaparte Airport;41.92359924;8.802920341;EU;--
Ajdovscina;29648;LJAJ;--;small_airport;Ajdovščina Airfield;45.889198;13.8869;EU;--
Ajena;331006;GH-0002;--;small_airport;Ajena Airstrip;6.322619;0.087893;AF;--
Ajmer;327453;VIKG;KQH;medium_airport;Kishangarh Airport;26.601473;74.814147;AS;--
Ajo;20791;KP01;--;small_airport;Eric Marcus Municipal Airport;32.45009995;-112.8669968;NA;P01
Ajrestan;35352;AF-0001;--;small_airport;Ajrestan Airport;33.48529816;67.14409637;AS;--
Ak Bashat village;319131;KG-0043;--;small_airport;Ak Bashat Airport;42.889604;73.929985;AS;--
Ak Bashat village;319060;UAAT;--;small_airport;Ak Bashat Airport;42.88958;73.602004;AS;--
Ak Dzhar;41907;KZ-0055;--;small_airport;Stepnoye East Airport;41.62519836;69.3973999;AS;--
Ak Dzhar;41908;KZ-0056;--;small_airport;Stepnoye West Airport;41.62139893;69.30329895;AS;--
Ak Kurgan;41689;UZ-0002;--;small_airport;Ak Kurgan Airport;40.86330032;69.02899933;AS;--
Ak-Mazar;6372;UT1B;--;small_airport;Moskovskiy Pyandzh Airport;37.64039993;69.64659882;AS;--
Akchatau;319910;KZ-0083;--;small_airport;Akchatau Airport;47.891086;74.054011;AS;--
Aketi;31409;FZKN;--;small_airport;Aketi Airport;2.730399;23.793468;AF;--
Akhiok;16192;PAKH;AKK;small_airport;Akhiok Airport;56.93870163;-154.1829987;NA;AKK
Akhisar;44485;TR-0001;--;small_airport;Akhisar TSA Airfield;38.97710037;27.85250092;AS;--
Akhtubinsk;46251;RU-0380;--;medium_airport;Akhtubinsk Air Base;48.3085;46.2365;EU;XRWH
Akiachak;26345;Z13;KKI;small_airport;Akiachak Airport;60.90480042;-161.4219971;NA;Z13
Akiak;16191;PFAK;AKI;small_airport;Akiak Airport;60.9029007;-161.2310028;NA;AKI
Akieni;30633;GA-AKE;AKE;small_airport;Akieni Airport;-1.139670014;13.90359974;AF;--
Akiey;8462;1MN2;--;small_airport;Hay Acres Airport;45.9382019;-94.76069641;NA;1MN2
Akita;5611;RJSK;AXT;medium_airport;Akita Airport;39.61560059;140.2189941;AS;--
Akjoujt;30630;GQNJ;AJJ;small_airport;Akjoujt Airport;19.73301697;-14.38324928;AF;--
Akkurgan;41720;UZ-0033;--;small_airport;Naubag Airport;37.6529007;66.97380066;AS;--
Aklavik;1786;CYKD;LAK;medium_airport;Aklavik/Freddie Carmichael Airport;68.223297;-135.00599;NA;--
Akli;317900;IN-0096;--;small_airport;Akli Airport;25.8077;70.2943;AS;--
Akmenė;29650;EYNA;--;small_airport;Akmenė Airport;56.24219894;22.73310089;EU;--
Akobo;43976;HSAK;--;small_airport;Akobo Airport;7.7779;33.0027;AF;--
Akola;26432;VAAK;AKD;medium_airport;Akola Airport;20.698999;77.058601;AS;--
Akron;8259;1D4;--;small_airport;Mayfield Airport;40.99259949;-81.43180084;NA;1D4
Akron;45241;AL03;--;small_airport;Strickland/Smalley Field;35.853889;-87.723889;NA;AL03
Akron;19190;K9G3;--;small_airport;Akron Airport/Jesson Field;43.021099;-78.482498;NA;9G3
Akron;19272;KAKO;AKO;small_airport;Colorado Plains Regional Airport;40.17559814;-103.2220001;NA;AKO
Akron;3370;KAKR;AKC;medium_airport;Akron Fulton International Airport;41.03749847;-81.46690369;NA;AKR
Akron;3439;KCAK;CAK;medium_airport;Akron Canton Regional Airport;40.91609955;-81.44219971;NA;CAK
Akrotiri;3982;LCRA;AKT;large_airport;RAF Akrotiri;34.590401;32.9879;EU;--
Aksaray;44778;TR-0014;--;small_airport;Aksaray Airport;38.31573486;33.80754852;AS;--
Aksenovo;315321;UNHA;--;small_airport;Aksenovo Airport;58.9327;101.5735;EU;UNHA
Akstafa;35339;UBBA;--;small_airport;Akstafa Airport;41.12239838;45.42480087;AS;--
Aksu;317106;KZ-0076;--;small_airport;Blagoveshchenskoye-Chu Airport;43.259973;74.038989;AS;--
Aksu;30635;ZWAK;AKU;medium_airport;Aksu Airport;41.262501;80.291702;AS;--
Aksuat;318186;KZ-0080;--;small_airport;Akkala Airport;47.784326;82.65697;AS;ZCZ0
Aktanysh;315322;UWUZ;--;small_airport;Aktanysh Airport;55.6975;54.0677;EU;UWUZ
Aktau;6436;UATE;SCO;medium_airport;Aktau Airport;43.8601;51.091999;AS;--
Aktobe;6438;UATT;AKX;medium_airport;Aktobe Airport;50.2458;57.206699;AS;--
Akulivik;1791;CYKO;AKV;medium_airport;Akulivik Airport;60.8185997;-78.14859772;NA;--
Akure;2105;DNAK;AKR;medium_airport;Akure Airport;7.246739864;5.301010132;AF;--
Akureyri;117;BIAR;AEY;medium_airport;Akureyri Airport;65.66000366;-18.0727005;EU;--
Akutan;308030;PAUT;--;small_airport;Akun Airport;54.14499252;-165.6075668;NA;7AK
Al Abdaliyah;42771;Z19M;--;small_airport;Al Abdaliyah Highway Strip;29.04529953;47.79079819;AS;--
Al Ain;5230;OMAL;AAN;medium_airport;Al Ain International Airport;24.26169968;55.60919952;AS;--
Al Azraq;3354;OJ40;--;medium_airport;Muwaffaq Salti Air Base;31.82559967;36.7820015;AS;OJ40
Al Bayda';3225;HLLQ;LAQ;medium_airport;La Abraq Airport;32.7887001;21.96430016;AF;--
Al Cut;5301;ORUB;--;medium_airport;Ubaydah Bin Al Jarrah Airport;32.48199844;45.75709915;AS;--
Al Habbaniyah;5287;ORAT;TQD;medium_airport;Al Taqaddum Air Base;33.33810043;43.5970993;AS;--
Al Hoceima;3119;GMTA;AHU;medium_airport;Cherif Al Idrissi Airport;35.17710114;-3.839519978;AF;--
Al Khawr;5310;OTBK;--;small_airport;Al Khawr Airport;25.629601;51.506699;AS;--
Al Mahbes;318924;EH-0002;--;small_airport;Al Mahbes Airstrip;27.409695;-9.073016;AF;--
Al Mahbes;332605;GMAR;--;small_airport;Al Mahbes Airstrip Airport;27.409695;-9.073016;AF;AG5964
Al Marj;4586;HL60;--;small_airport;Al Marj Airport;32.52529907;20.87509918;AF;--
Al Masna'ah;299747;OM-0004;MNH;large_airport;Rustaq Airport;23.640556;57.4875;AS;--
Al Thaurah;314636;SOR;SOR;small_airport;Al Thaurah Airport;34.3905;40.1524;AS;--
Al Ula;300611;ULH;ULH;medium_airport;Majeed Bin Abdulaziz Airport;26.48;38.12888889;AS;--
Al Wajh;5128;OEWJ;EJH;medium_airport;Al Wajh Domestic Airport;26.19860077;36.47639847;AS;--
Al-Bayda;32138;OYBI;BYD;small_airport;Al-Bayda Airport;14.105974;45.441079;AS;--
Al-Bough;32139;OYBQ;BUK;small_airport;Al-Bough Airport;17.34670067;44.62170029;AS;--
Al-Hazm;32144;OYZM;--;small_airport;Al-Hazm Airport;16.20000076;44.78300095;AS;--
Jouf;5119;OESK;AJF;medium_airport;Al-Jawf Domestic Airport;29.78510094;40.09999847;AS;--
Al-Qusayr;6352;OS70;--;medium_airport;Al Qusayr Air Base;34.56909943;36.57279968;AS;--
Al-Ubayyid;3245;HSOB;EBD;medium_airport;El Obeid Airport;13.15320015;30.23270035;AF;--
Alabaster;19729;KEET;--;medium_airport;Shelby County Airport;33.17699814;-86.78279877;NA;EET
Alabat Island;32223;RPLY;--;small_airport;Alabat Island Airport;14.23200035;121.9290009;AS;--
Alachua;12898;63FD;--;small_airport;Link Field;29.69809914;-82.49140167;NA;63FD
Alachua;17252;FA62;--;small_airport;Santa Fe River Ranch Airport;29.91690063;-82.48320007;NA;FA62
Alagoinhas;209;SDUO;--;small_airport;Alagoinhas Airport;-12.1751;-38.380199;SA;BA0086
Alajero, La Gomera Island;3078;GCGM;GMZ;small_airport;La Gomera Airport;28.02960014;-17.21459961;EU;--
Alajuela;41949;MRGT;--;small_airport;Guatuso Airport;10.6833334;-84.83333588;NA;--
Alakanuk;16387;PAUK;AUK;small_airport;Alakanuk Airport;62.68004227;-164.6599274;NA;AUK
Alakurtti;43007;RU-0059;--;medium_airport;Alakurtti Naval Air Base;66.97333527;30.34499931;EU;--
Alalapadi;308269;SMDU;--;small_airport;Alalapadu Airstrip;2.5235;-56.3247;SA;--
Alale;318690;KE-0087;--;small_airport;Alale Airport;2.267596;35.029196;AF;--
Alama;311832;ID-0168;--;small_airport;Alama Airstrip;-4.2631;137.8922;AS;--
Alamicamba;42161;MNAL;--;small_airport;Alamicamba Airport;13.51229954;-84.24710083;NA;--
Alamo;10644;3N9;--;small_airport;Alamo Navajo Airport;34.3628006;-107.4960022;NA;3N9
Alamo;11056;43TX;--;small_airport;Mid-Valley Dusters Inc Airport;26.15309906;-98.13500214;NA;43TX
Alamo;21464;L92;--;small_airport;Alamo Landing Field;37.36249924;-115.1940002;NA;L92
Alamo;22739;NA92;--;small_airport;Roy Lohse Airport;48.57860184;-103.4660034;NA;NA92
Alamogordo;11927;52NM;--;small_airport;Timberon Airport;32.63389969;-105.685997;NA;52NM
Alamogordo;45956;7NM1;--;small_airport;Mesa Verde Ranch Strip Airport;32.935278;-106.045278;NA;7NM1
Alamogordo;3373;KALM;ALM;medium_airport;Alamogordo White Sands Regional Airport;32.83990097;-105.9909973;NA;ALM
Alamogordo;3584;KHMN;HMN;large_airport;Holloman Air Force Base;32.85250092;-106.1070023;NA;HMN
Álamos;32690;MX-XAL;XAL;small_airport;Álamos Airport;27.035701;-108.947998;NA;ALA
Alamosa;19275;KALS;ALS;medium_airport;San Luis Valley Regional Bergman Field;37.434898;-105.866997;NA;ALS
Alanno (PE);319511;IT-0309;--;small_airport;"Aviosuperficie ""Avioclub Alanno""";42.31458;14.000913;EU;PE04
Alapayevsk;315324;USSQ;--;small_airport;Alapayevsk Airfield;57.865;61.75;EU;USSQ
Alaşehir;44779;LTBC;--;small_airport;Alaşehir Airport;38.36999893;28.5571003;AS;--
Vitoria;4045;LEVT;VIT;medium_airport;Vitoria/Foronda Airport;42.88280106;-2.7244699;EU;--
Alavus;27247;EFAL;--;small_airport;Alavus Airport;62.55469894;23.57329941;EU;--
Alba;6549;00MO;--;small_airport;Cooper Flying Service Airport;37.20280075;-94.41239929;NA;00MO
Alba;315634;0D9;--;small_airport;Air Park North;44.958;-84.9587;NA;MI30
Albacete;314988;ES-0015;--;small_airport;Pozo Cañada;38.798137;-1.726842;EU;--
Albacete;3996;LEAB;ABC;medium_airport;Albacete-Los Llanos Airport;38.94850159;-1.863520026;EU;--
Albacete;43234;LELM;--;small_airport;Almansa Airport;38.89500046;-1.113180041;EU;--
Albalat de la Ribera;321292;ES-0139;--;small_airport;Aeroclub Gregal;39.220618;-0.369304;EU;--
Albalat de la Ribera;321293;ES-0140;--;small_airport;Albalat de la Ribera;39.2261566;-0.3665835;EU;--
Albany 1;7218;0II0;--;small_airport;Chuck's Airport;40.25999832;-85.25330353;NA;0II0
Albany 2;11554;4MN0;--;small_airport;Skalicky Airstrip;45.66189957;-94.57559967;NA;4MN0
Albany 3;11669;4OR3;--;small_airport;Lambert Field;44.73040009;-123.0759964;NA;4OR3
Albany 4;314846;54W;--;small_airport;Albany Airport;42.7181;-89.4237;NA;54W
Albany 5;15922;9OR8;--;small_airport;Wooldridge Agstrip Airport;44.73260117;-123.0559998;NA;9OR8
Albany 6;17487;GA14;--;small_airport;Pinebloom Plantation Airport;31.40299988;-84.3227005;NA;GA14
Albany 7;17958;II77;--;small_airport;Finney's Airpark;40.2594986;-85.26049805;NA;II77
Albany 8;3359;KABY;ABY;medium_airport;Southwest Georgia Regional Airport;31.53549957;-84.19450378;NA;ABY
Albany;3371;KALB;ALB;medium_airport;Albany International Airport;42.74829865;-73.80169678;NA;ALB
Albany 9;20242;KK19;--;small_airport;Albany Municipal Airport;40.2621994;-94.33899689;NA;K19
Albany 10;20990;KS12;--;small_airport;Albany Municipal Airport;44.63779831;-123.0589981;NA;S12
Albany 11;21142;KT23;--;small_airport;Albany Municipal Airport;32.71900177;-99.26760101;NA;T23
Albany 12;22993;NH38;--;small_airport;Leavitt Airport;43.97259903;-71.1697998;NA;NH38
Albany 13;23177;NK43;--;small_airport;Jerry Phibbs Airport;42.75839996;-73.92459869;NA;NK43
Albany 14;23870;OR20;--;small_airport;Hemmingson Airport;44.65819931;-123.1429977;NA;OR20
Albany 15;23871;OR21;--;small_airport;Miller Airstrip;44.59320068;-122.9899979;NA;OR21
Albany 16;23872;OR22;--;small_airport;Roppair Airport;44.61930084;-123.0319977;NA;OR22
Albany 17;324372;US-0306;--;small_airport;Plane Crazy Airport;30.5460694;-90.5763333;NA;25LA
Albany 18;26888;YABA;ALH;medium_airport;Albany Airport;-34.94329834;117.8089981;OC;--
Albareto (PR);316203;IT-0147;--;small_airport;Campo di Volo Borgotaro Albareto;44.464558;9.715806;EU;PRALB
Albee;8654;1SD8;--;small_airport;Tribitt Airport;45.04769897;-96.55259705;NA;1SD8
Albemarle;21340;KVUJ;--;small_airport;Stanly County Airport;35.41669846;-80.15080261;NA;VUJ
Albenga (SV);4343;LIMG;ALL;medium_airport;Villanova D'Albenga International Airport;44.050598;8.12743;EU;SV01
Alberobello;319398;IT-0270;--;small_airport;"Campo di Volo ""Al Canale""";40.8125;17.2330556;EU;--
Albert;23230;NM10;--;small_airport;Tequesquite Ranch Airport;35.87919998;-103.8130035;NA;NM10
Albert Lea;19244;KAEL;AEL;small_airport;Albert Lea Municipal Airport;43.68149948;-93.36720276;NA;AEL
Albert/Bray;4054;LFAQ;BYF;small_airport;Albert-Bray Airport;49.9715004;2.697659969;EU;--
Alberta;14996;8KY0;--;small_airport;Alberta Ultralightport;38.39670181;-84.46360016;NA;8KY0
Alberton;309043;ZA-0110;--;small_airport;Panorama Airfield;-26.329316;28.068469;AF;PAN
Albertville;19114;K8A0;--;small_airport;Albertville Regional Airport/Thomas J Brumlik Field;34.22909927;-86.25579834;NA;8A0
Albertville;28916;LFKA;--;small_airport;Albertville Airport;45.627201;6.32972;EU;--
Albi;28793;LFCJ;--;small_airport;Jonzac Neulles Airport;45.48419952;-0.421389014;EU;--
Albi/Le Séquestre;4081;LFCI;LBI;medium_airport;Albi-Le Séquestre Airport;43.91389847;2.113059998;EU;--
Albia;18810;K4C8;--;small_airport;Albia Municipal Airport;40.99449921;-92.76300049;NA;4C8
Albian Village;30592;CAL4;JHL;small_airport;Fort MacKay/Albian Aerodrome;57.22389984;-111.4189987;NA;CAL4
Albiano d'Ivrea;316997;IT-0169;--;small_airport;"Campo di Volo ""Flying Tigers""";45.441708;7.935971;EU;TOALB
Albina;41505;SMBN;ABN;small_airport;Albina Airport;5.512720108;-54.05009842;SA;--
Albion;10520;3IN5;--;small_airport;Pippenger Airport;41.31689835;-85.37139893;NA;3IN5
Albion;11002;42MI;--;small_airport;Midway Airport;42.21530151;-84.80690002;NA;42MI
Albion;13277;6IA6;--;small_airport;Leise Airport;42.15000153;-92.97519684;NA;6IA6
Albion;13868;75PA;--;small_airport;Marther Field;41.87310028;-80.45899963;NA;75PA
Albion;15564;98IN;--;small_airport;B & V Flying Ranch Airport;41.36389923;-85.38860321;NA;98IN
Albion;15713;9G6;--;small_airport;Pine Hill Airport;43.17350006;-78.27459717;NA;9G6
Albion;19418;KBVN;--;small_airport;Albion Municipal Airport;41.72859955;-98.05580139;NA;BVN
Albion;23167;NK31;--;small_airport;Dawn Patrol Aviation Airport;43.26950073;-78.14530182;NA;NK31
Albion;23387;NY06;--;small_airport;Gaines Valley Aviation Airport;43.29639816;-78.21389771;NA;NY06
Albion;24246;PS05;--;small_airport;G & N Airport;41.87530136;-80.37480164;NA;PS05
Albion;321858;US-0355;--;small_airport;Reapers Field;35.327459;-91.803972;NA;REAPERS
Albrook;4791;MPMG;PAC;medium_airport;Marcos A. Gelabert International Airport;8.973340034;-79.55560303;NA;--
Albstadt;28494;EDSA;--;small_airport;Albstadt-Degerfeld Airport;48.24972153;9.0625;EU;--
Albuquerque;16091;KABQ;ABQ;large_airport;Albuquerque International Sunport;35.040199;-106.609001;NA;ABQ
Albuquerque;19242;KAEG;--;small_airport;Double Eagle II Airport;35.14519882;-106.7949982;NA;AEG
Albuquerque;23279;NM61;--;small_airport;New Mexico Soaring Ranch Airport;35.11669922;-106.1470032;NA;NM61
Alburg;25534;VT38;--;small_airport;Greenwoods Airfield;45.00920105;-73.24669647;NA;VT38
Alburg;25542;VT46;--;small_airport;Northern Lights Airport;44.87200165;-73.28649902;NA;VT46
Albury;27044;YMAY;ABX;medium_airport;Albury Airport;-36.06779861;146.9579926;OC;--
Alcácer do Sal;326670;PT-0057;--;small_airport;Pista da Herdade da Comporta;38.393944;-8.788311;EU;--
Alcácer do Sal;326671;PT-0058;--;small_airport;Pista da Coudelaria Herdade do Pinheiro;38.456513;-8.71749;EU;--
Alcácer do Sal;326673;PT-0060;--;small_airport;Pista de Montevil (Batalha);38.397661;-8.575387;EU;--
Alcácer do Sal;326674;PT-0061;--;small_airport;Pista da Herdade da Barrosinha;38.346941;-8.442607;EU;--
Alcácer do Sal;326675;PT-0062;--;small_airport;Aerodromo da Palma;38.514292;-8.575752;EU;--
Alcácer do Sal;326681;PT-0068;--;small_airport;Pista do Torrão;38.313798;-8.262169;EU;--
Alcalá de la Jovada;320729;ES-0093;--;small_airport;Alcalá de la Jovada Airstrip;38.786461;-0.232382;EU;--
Alcalá del Río;320513;ES-0070;--;small_airport;Aeródromo Alcalá del Río;37.553279;-5.980612;EU;--
Alcanena;326710;PT-0087;--;small_airport;Pista de Alcanena;39.471293;-8.670402;EU;--
Alcântara;293;SNCW;--;small_airport;Centro de Lançamento de Alcântara Airport;-2.372999907;-44.39640045;SA;SNCW
Alcantarilla;4027;LERI;--;medium_airport;Alcantarilla Air Base;37.951099;-1.23032;EU;--
Alcazarén;319456;ES-0039;--;small_airport;Aeródromo de Alcazarén;41.3727778;-4.6958333;EU;--
